year,stream,UNIQUE_ID,geometry,lon,lat
2003,Bear Valley,2970,"c(-1529818.38197659, 2533454.13484653)",-1529818.3819765893,2533454.134846529
2003,Bear Valley,2971,"c(-1529675.02946653, 2533438.30556779)",-1529675.029466526,2533438.3055677935
2003,Bear Valley,2972,"c(-1529444.02143073, 2533388.12159941)",-1529444.0214307255,2533388.121599405
2003,Bear Valley,2973,"c(-1529568.70849403, 2533418.56146302)",-1529568.708494025,2533418.561463021
2003,Bear Valley,2974,"c(-1529529.63020663, 2533420.98125356)",-1529529.6302066261,2533420.9812535583
2003,Bear Valley,2975,"c(-1529649.79654257, 2533459.30678575)",-1529649.7965425656,2533459.306785755
2003,Bear Valley,2977,"c(-1529606.52594035, 2533471.91606357)",-1529606.5259403451,2533471.9160635746
2003,Bear Valley,2978,"c(-1529639.19803243, 2533481.9247535)",-1529639.1980324315,2533481.924753495
2003,Bear Valley,2979,"c(-1529639.19803243, 2533481.9247535)",-1529639.1980324315,2533481.924753495
2003,Bear Valley,2980,"c(-1529415.56727783, 2533453.65003223)",-1529415.5672778257,2533453.6500322293
2003,Bear Valley,2981,"c(-1529417.53306373, 2533455.12615814)",-1529417.5330637328,2533455.126158139
2003,Bear Valley,2983,"c(-1529431.33682192, 2533515.87267193)",-1529431.33682192,2533515.8726719297
2003,Bear Valley,2984,"c(-1529431.66978654, 2533520.40594083)",-1529431.669786543,2533520.4059408265
2003,Bear Valley,2986,"c(-1529293.64054165, 2533613.10929392)",-1529293.640541648,2533613.109293923
2003,Bear Valley,2987,"c(-1529377.54585203, 2533641.46679383)",-1529377.5458520344,2533641.4667938286
2003,Bear Valley,2988,"c(-1529291.62004764, 2533624.99310915)",-1529291.620047641,2533624.993109154
2003,Bear Valley,2989,"c(-1529383.13978907, 2533646.85473928)",-1529383.1397890667,2533646.8547392753
2003,Bear Valley,2990,"c(-1529292.1565516, 2533631.62999195)",-1529292.1565515993,2533631.6299919547
2003,Bear Valley,2992,"c(-1529326.38230864, 2533664.79420227)",-1529326.3823086354,2533664.794202271
2003,Bear Valley,2993,"c(-1529315.03984974, 2533670.44143128)",-1529315.039849738,2533670.441431278
2003,Bear Valley,2994,"c(-1529228.98460215, 2533651.53798725)",-1529228.9846021452,2533651.537987252
2003,Bear Valley,2996,"c(-1529237.76339791, 2533755.37211331)",-1529237.7633979123,2533755.372113313
2003,Bear Valley,2998,"c(-1529123.71538807, 2533919.53774444)",-1529123.7153880706,2533919.5377444364
2003,Bear Valley,2999,"c(-1529121.29063013, 2533922.3288549)",-1529121.2906301287,2533922.3288548975
2003,Bear Valley,3000,"c(-1529099.7693833, 2533942.37429051)",-1529099.7693833024,2533942.3742905064
2003,Bear Valley,3001,"c(-1529110.45460497, 2533976.35157244)",-1529110.454604975,2533976.3515724437
2003,Bear Valley,3002,"c(-1529108.25688613, 2533999.5099603)",-1529108.2568861332,2533999.5099603008
2003,Bear Valley,3003,"c(-1529045.07878722, 2534029.18812731)",-1529045.078787216,2534029.1881273054
2003,Bear Valley,3004,"c(-1528994.88186128, 2534018.27560273)",-1528994.881861275,2534018.2756027267
2003,Bear Valley,3005,"c(-1528994.80772535, 2534018.60160538)",-1528994.8077253515,2534018.6016053846
2003,Bear Valley,3006,"c(-1529044.75899562, 2534031.34404342)",-1529044.758995616,2534031.344043419
2003,Bear Valley,3007,"c(-1528944.3611614, 2534045.52031442)",-1528944.361161401,2534045.520314422
2003,Bear Valley,3008,"c(-1528857.16903501, 2534082.58949333)",-1528857.169035007,2534082.589493333
2003,Bear Valley,3009,"c(-1528833.73509522, 2534080.68367688)",-1528833.7350952195,2534080.683676882
2003,Bear Valley,3010,"c(-1528829.23297288, 2534085.48772709)",-1528829.2329728848,2534085.4877270926
2003,Bear Valley,3011,"c(-1528796.74610254, 2534114.09448027)",-1528796.7461025435,2534114.094480268
2003,Bear Valley,3012,"c(-1528797.88524653, 2534115.38243569)",-1528797.8852465271,2534115.3824356883
2003,Bear Valley,3013,"c(-1528797.96814183, 2534119.51584486)",-1528797.9681418326,2534119.515844861
2003,Bear Valley,3014,"c(-1528728.93755758, 2534113.83049074)",-1528728.937557584,2534113.8304907363
2003,Bear Valley,3015,"c(-1528730.5838978, 2534114.46243354)",-1528730.5838977997,2534114.462433545
2003,Bear Valley,3016,"c(-1528625.62702671, 2534142.68667031)",-1528625.627026709,2534142.6866703057
2003,Bear Valley,3019,"c(-1528610.85010508, 2534170.18171582)",-1528610.850105083,2534170.1817158167
2003,Bear Valley,3021,"c(-1528555.47513023, 2534200.77817154)",-1528555.4751302311,2534200.778171539
2003,Beaver,3022,"c(-1510087.76820102, 2533183.70846275)",-1510087.7682010198,2533183.7084627473
2003,Beaver,3023,"c(-1510087.7139508, 2533180.95313668)",-1510087.7139507977,2533180.953136684
2003,Beaver,3024,"c(-1510087.18046369, 2533180.90003009)",-1510087.1804636868,2533180.900030091
2003,Beaver,3025,"c(-1510084.45569184, 2533181.41001829)",-1510084.4556918398,2533181.410018293
2003,Beaver,3026,"c(-1510057.51644053, 2533180.66575625)",-1510057.516440529,2533180.6657562507
2003,Beaver,3027,"c(-1510038.53780753, 2533166.30807654)",-1510038.5378075275,2533166.3080765437
2003,Beaver,3028,"c(-1510009.4919394, 2533169.19772307)",-1510009.4919394031,2533169.197723075
2003,Beaver,3029,"c(-1509919.04761331, 2533120.53890502)",-1509919.0476133144,2533120.5389050213
2003,Beaver,3030,"c(-1509801.72070863, 2533102.69235984)",-1509801.7207086321,2533102.692359837
2003,Beaver,3031,"c(-1509795.79178881, 2533104.76871434)",-1509795.7917888125,2533104.7687143376
2003,Beaver,3032,"c(-1509792.22648922, 2533108.06992951)",-1509792.2264892245,2533108.0699295085
2003,Beaver,3035,"c(-1509635.27578368, 2533122.32933016)",-1509635.275783684,2533122.3293301603
2003,Beaver,3037,"c(-1509404.87556522, 2533218.75183917)",-1509404.875565216,2533218.751839173
2003,Beaver,3038,"c(-1509306.70146527, 2533223.10183497)",-1509306.701465266,2533223.1018349663
2003,Beaver,3039,"c(-1509305.62738255, 2533217.71381175)",-1509305.6273825476,2533217.7138117515
2003,Beaver,3040,"c(-1509214.51850601, 2533221.36082945)",-1509214.5185060096,2533221.360829453
2003,Beaver,3041,"c(-1509165.5966666, 2533162.42278043)",-1509165.596666597,2533162.422780433
2003,Beaver,3042,"c(-1509164.5310498, 2533162.38542713)",-1509164.531049804,2533162.385427128
2003,Beaver,3043,"c(-1509165.61857492, 2533140.77563635)",-1509165.618574919,2533140.775636345
2003,Beaver,3044,"c(-1509165.61857492, 2533140.77563635)",-1509165.618574919,2533140.775636345
2003,Beaver,3045,"c(-1509148.05294032, 2533121.33970776)",-1509148.0529403153,2533121.3397077564
2003,Beaver,3046,"c(-1509147.00422109, 2533116.21460928)",-1509147.004221091,2533116.2146092816
2003,Beaver,3047,"c(-1509132.616675, 2533136.33348479)",-1509132.6166749957,2533136.3334847866
2003,Beaver,3048,"c(-1509129.19731515, 2533125.52459816)",-1509129.197315153,2533125.5245981617
2003,Beaver,3049,"c(-1509114.99441037, 2533166.30911239)",-1509114.9944103735,2533166.3091123924
2003,Beaver,3050,"c(-1509109.96144438, 2533177.02429448)",-1509109.961444375,2533177.024294481
2003,Beaver,3051,"c(-1509093.59060649, 2533192.90203137)",-1509093.5906064943,2533192.9020313667
2003,Beaver,3052,"c(-1509093.70098421, 2533187.02987794)",-1509093.700984211,2533187.029877943
2003,Beaver,3053,"c(-1509061.71705222, 2533263.05095699)",-1509061.7170522236,2533263.0509569934
2003,Beaver,3054,"c(-1509058.42640561, 2533258.78593803)",-1509058.4264056128,2533258.7859380343
2003,Beaver,3055,"c(-1509055.66112781, 2533259.69805739)",-1509055.6611278069,2533259.6980573926
2003,Beaver,3056,"c(-1509050.84376696, 2533246.71880928)",-1509050.843766958,2533246.718809283
2003,Beaver,3057,"c(-1509048.67641209, 2533252.19031307)",-1509048.676412092,2533252.190313071
2003,Beaver,3058,"c(-1508974.38417478, 2533203.35679381)",-1508974.3841747781,2533203.3567938074
2003,Beaver,3059,"c(-1508955.93975463, 2533257.36835319)",-1508955.9397546342,2533257.368353186
2003,Beaver,3060,"c(-1508906.08464168, 2533256.17896802)",-1508906.084641677,2533256.178968025
2003,Beaver,3061,"c(-1508902.36046976, 2533257.558076)",-1508902.3604697608,2533257.5580759994
2003,Beaver,3062,"c(-1508902.25911235, 2533256.50635263)",-1508902.2591123546,2533256.506352631
2003,Beaver,3063,"c(-1508866.26337158, 2533282.78771198)",-1508866.2633715787,2533282.787711975
2003,Beaver,3064,"c(-1508865.9331046, 2533281.99235232)",-1508865.9331046008,2533281.9923523236
2003,Beaver,3065,"c(-1508848.9876369, 2533300.24179485)",-1508848.9876369014,2533300.2417948456
2003,Beaver,3066,"c(-1508848.72420688, 2533299.15310135)",-1508848.7242068765,2533299.153101348
2003,Beaver,3067,"c(-1508848.72420688, 2533299.15310135)",-1508848.7242068765,2533299.153101348
2003,Beaver,3069,"c(-1508810.55668744, 2533302.7897603)",-1508810.5566874407,2533302.7897602976
2003,Beaver,3070,"c(-1508810.2526194, 2533299.63459392)",-1508810.252619403,2533299.6345939236
2003,Beaver,3071,"c(-1508809.28544063, 2533302.75692044)",-1508809.285440628,2533302.756920438
2003,Beaver,3072,"c(-1508753.0963897, 2533314.02573938)",-1508753.0963897018,2533314.025739378
2003,Beaver,3073,"c(-1508753.17894189, 2533311.04448479)",-1508753.1789418852,2533311.0444847858
2003,Beaver,3074,"c(-1508736.42340247, 2533315.36536383)",-1508736.4234024684,2533315.3653638344
2003,Beaver,3075,"c(-1508736.42340247, 2533315.36536383)",-1508736.4234024684,2533315.3653638344
2003,Beaver,3076,"c(-1508734.59071479, 2533316.52448547)",-1508734.5907147885,2533316.524485468
2003,Beaver,3077,"c(-1508704.73039081, 2533291.3351695)",-1508704.7303908146,2533291.335169496
2003,Beaver,3079,"c(-1508685.36712966, 2533246.1168706)",-1508685.3671296637,2533246.116870598
2003,Beaver,3080,"c(-1508678.30501581, 2533272.62099266)",-1508678.3050158103,2533272.6209926563
2003,Beaver,3081,"c(-1508662.3652508, 2533252.78436616)",-1508662.3652508005,2533252.784366157
2003,Beaver,3082,"c(-1508649.02961631, 2533248.45650887)",-1508649.0296163096,2533248.456508871
2003,Beaver,3083,"c(-1508530.43947516, 2533346.89302807)",-1508530.4394751594,2533346.8930280674
2003,Beaver,3084,"c(-1508522.48828237, 2533354.85088701)",-1508522.4882823704,2533354.850887009
2003,Beaver,3085,"c(-1508516.27489472, 2533355.18209873)",-1508516.2748947195,2533355.182098727
2003,Beaver,3086,"c(-1508335.45062993, 2533507.87391075)",-1508335.4506299265,2533507.8739107526
2003,Beaver,3087,"c(-1508330.93309143, 2533511.98632369)",-1508330.9330914323,2533511.9863236942
2003,Beaver,3088,"c(-1508331.26205396, 2533507.17553833)",-1508331.2620539619,2533507.175538334
2003,Beaver,3089,"c(-1508327.14948941, 2533507.26595256)",-1508327.14948941,2533507.265952562
2003,Beaver,3090,"c(-1508251.52467497, 2533646.10312115)",-1508251.5246749725,2533646.103121155
2003,Beaver,3091,"c(-1508264.92434506, 2533579.81560238)",-1508264.9243450572,2533579.8156023757
2003,Beaver,3092,"c(-1508265.21115217, 2533575.93808617)",-1508265.211152166,2533575.938086167
2003,Beaver,3093,"c(-1508262.59171254, 2533576.88341243)",-1508262.591712542,2533576.883412431
2003,Beaver,3094,"c(-1508221.25214324, 2533756.5080062)",-1508221.252143239,2533756.508006201
2003,Beaver,3095,"c(-1508216.80602913, 2533751.32793199)",-1508216.806029132,2533751.327931993
2003,Beaver,3096,"c(-1508216.80602913, 2533751.32793199)",-1508216.806029132,2533751.327931993
2003,Beaver,3097,"c(-1508211.01044031, 2533755.06303323)",-1508211.0104403135,2533755.063033234
2003,Beaver,3098,"c(-1508067.08899941, 2533926.64514315)",-1508067.088999411,2533926.6451431457
2003,Beaver,3099,"c(-1508067.08980136, 2533922.37669119)",-1508067.0898013602,2533922.3766911896
2003,Beaver,3100,"c(-1508065.62589816, 2533918.69982221)",-1508065.6258981607,2533918.699822214
2003,Beaver,3101,"c(-1507823.42852819, 2534257.65091595)",-1507823.4285281913,2534257.650915952
2003,Beaver,3102,"c(-1507846.8312129, 2534112.3028203)",-1507846.8312128985,2534112.302820302
2003,Beaver,3103,"c(-1507840.39422837, 2534120.34869824)",-1507840.3942283734,2534120.3486982356
2003,Beaver,3104,"c(-1507836.21326081, 2534131.73785301)",-1507836.2132608078,2534131.737853013
2003,Beaver,3105,"c(-1507839.24945139, 2534117.51607786)",-1507839.2494513919,2534117.5160778635
2003,Beaver,3106,"c(-1507839.24945139, 2534117.51607786)",-1507839.2494513919,2534117.5160778635
2003,Beaver,3107,"c(-1507837.63503986, 2534122.80497414)",-1507837.6350398615,2534122.8049741425
2003,Beaver,3108,"c(-1507836.71921829, 2534120.53887792)",-1507836.7192182927,2534120.5388779207
2003,Beaver,3110,"c(-1507803.29419281, 2534221.42871488)",-1507803.2941928073,2534221.428714876
2003,Beaver,3111,"c(-1507776.70756691, 2534299.192526)",-1507776.707566908,2534299.1925260047
2003,Beaver,3112,"c(-1507736.82722437, 2534299.86581061)",-1507736.827224375,2534299.865810609
2003,Beaver,3113,"c(-1507710.54530944, 2534397.24190801)",-1507710.545309445,2534397.241908013
2003,Beaver,3114,"c(-1507729.49156397, 2534304.6723085)",-1507729.4915639672,2534304.6723085027
2003,Beaver,3115,"c(-1507731.45474521, 2534291.26866474)",-1507731.454745209,2534291.268664736
2003,Beaver,3116,"c(-1507717.44017461, 2534323.21448621)",-1507717.440174608,2534323.214486214
2003,Beaver,3117,"c(-1507635.36884475, 2534525.12024493)",-1507635.3688447487,2534525.120244929
2003,Beaver,3118,"c(-1507507.81286381, 2534570.84809009)",-1507507.8128638086,2534570.848090093
2003,Beaver,3119,"c(-1507419.19421792, 2534710.57301042)",-1507419.1942179233,2534710.573010419
2003,Beaver,3120,"c(-1507412.32660457, 2534718.26331998)",-1507412.3266045658,2534718.2633199785
2003,Beaver,3121,"c(-1507407.38828534, 2534716.36524004)",-1507407.3882853393,2534716.3652400384
2003,Beaver,3122,"c(-1507380.65440953, 2534679.92323373)",-1507380.6544095306,2534679.923233725
2003,Beaver,3124,"c(-1507364.50016718, 2534662.52344397)",-1507364.5001671785,2534662.5234439685
2003,Beaver,3125,"c(-1507364.50016718, 2534662.52344397)",-1507364.5001671785,2534662.5234439685
2003,Beaver,3126,"c(-1507357.3455307, 2534669.97683991)",-1507357.3455306957,2534669.9768399135
2003,Beaver,3127,"c(-1507356.73435865, 2534669.66597491)",-1507356.734358649,2534669.6659749113
2003,Beaver,3128,"c(-1507352.67584173, 2534672.51146084)",-1507352.6758417343,2534672.5114608407
2003,Beaver,3129,"c(-1507323.83255777, 2534698.07374971)",-1507323.8325577723,2534698.073749706
2003,Beaver,3130,"c(-1507299.73495155, 2534721.89015395)",-1507299.7349515543,2534721.8901539478
2003,Beaver,3131,"c(-1507278.43189433, 2534715.48705282)",-1507278.431894335,2534715.4870528234
2003,Beaver,3132,"c(-1507265.66305027, 2534707.17387681)",-1507265.6630502662,2534707.1738768094
2003,Beaver,3133,"c(-1507257.33605835, 2534698.0741036)",-1507257.336058349,2534698.0741036027
2003,Beaver,3134,"c(-1507254.74942979, 2534693.71254815)",-1507254.7494297943,2534693.712548153
2003,Beaver,3136,"c(-1507084.17290489, 2534676.82389465)",-1507084.1729048917,2534676.823894652
2003,Beaver,3137,"c(-1507080.8103421, 2534690.45667817)",-1507080.8103421018,2534690.4566781693
2003,Beaver,3138,"c(-1506980.36454967, 2534702.51088601)",-1506980.3645496706,2534702.5108860102
2003,Beaver,3139,"c(-1506955.63416316, 2534740.32549499)",-1506955.63416316,2534740.32549499
2003,Beaver,3140,"c(-1506955.95285027, 2534728.82682288)",-1506955.9528502703,2534728.826822881
2003,Beaver,3141,"c(-1506940.7230974, 2534736.92344717)",-1506940.7230974007,2534736.9234471708
2003,Beaver,3142,"c(-1506854.97101175, 2534769.04398386)",-1506854.9710117509,2534769.0439838646
2003,Beaver,3144,"c(-1506772.61692813, 2534733.88280251)",-1506772.6169281255,2534733.882802508
2003,Beaver,3145,"c(-1506771.61237186, 2534733.05360555)",-1506771.6123718605,2534733.053605554
2003,Beaver,3146,"c(-1506771.61237186, 2534733.05360555)",-1506771.6123718605,2534733.053605554
2003,Beaver,3147,"c(-1506550.14470487, 2534858.66477707)",-1506550.1447048688,2534858.6647770675
2003,Beaver,3148,"c(-1506448.78076725, 2534897.93644929)",-1506448.7807672499,2534897.936449286
2003,Beaver,3150,"c(-1506441.8991507, 2534892.59489179)",-1506441.8991506996,2534892.594891793
2003,Beaver,3151,"c(-1506337.6848064, 2534914.07317811)",-1506337.6848063983,2534914.073178105
2003,Beaver,3152,"c(-1506336.06403688, 2534913.70336714)",-1506336.0640368818,2534913.703367144
2003,Beaver,3153,"c(-1506331.20172848, 2534912.59393393)",-1506331.2017284813,2534912.5939339334
2003,Beaver,3154,"c(-1506311.64992182, 2534853.61897331)",-1506311.6499218205,2534853.6189733148
2003,Beaver,3155,"c(-1506297.17415174, 2534837.45898297)",-1506297.1741517365,2534837.4589829743
2003,Beaver,3156,"c(-1506283.41745838, 2534814.77739177)",-1506283.4174583834,2534814.7773917667
2003,Beaver,3157,"c(-1506162.40575649, 2534821.00555101)",-1506162.4057564856,2534821.0055510146
2003,Beaver,3158,"c(-1506162.40575649, 2534821.00555101)",-1506162.4057564856,2534821.0055510146
2003,Beaver,3159,"c(-1506161.82027778, 2534822.00337957)",-1506161.8202777826,2534822.0033795745
2003,Beaver,3160,"c(-1506131.23912437, 2534848.45383661)",-1506131.239124366,2534848.4538366143
2003,Beaver,3161,"c(-1506075.73388562, 2534884.38846696)",-1506075.733885623,2534884.388466958
2003,Beaver,3162,"c(-1506004.18364837, 2534953.6900609)",-1506004.1836483728,2534953.6900608973
2003,Beaver,3163,"c(-1506000.68073866, 2534951.5536463)",-1506000.6807386635,2534951.5536463
2003,Beaver,3164,"c(-1505925.05689609, 2535005.06280338)",-1505925.056896086,2535005.06280338
2003,Beaver,3165,"c(-1505922.20427218, 2535000.29765663)",-1505922.2042721808,2535000.297656628
2003,Beaver,3166,"c(-1505900.65896547, 2535043.20942996)",-1505900.6589654717,2535043.2094299574
2003,Beaver,3167,"c(-1505883.38806292, 2535065.49677926)",-1505883.388062923,2535065.4967792574
2003,Beaver,3168,"c(-1505868.72028548, 2535074.49256858)",-1505868.7202854764,2535074.4925685804
2003,Beaver,3170,"c(-1505482.78620591, 2535135.0545073)",-1505482.786205905,2535135.0545072975
2003,Beaver,3171,"c(-1505476.66279648, 2535140.59995491)",-1505476.662796481,2535140.5999549134
2003,Beaver,3172,"c(-1505461.31106973, 2535138.38253787)",-1505461.3110697337,2535138.3825378735
2003,Beaver,3174,"c(-1505338.19972709, 2535156.06024311)",-1505338.1997270915,2535156.0602431074
2003,Big,3175,"c(-1497248.72084449, 2616372.3034435)",-1497248.7208444928,2616372.3034435026
2003,Big,3176,"c(-1497247.17616164, 2616376.82807309)",-1497247.1761616443,2616376.8280730923
2003,Big,3177,"c(-1497246.46610555, 2616368.70857622)",-1497246.4661055515,2616368.7085762187
2003,Big,3178,"c(-1497246.46610555, 2616368.70857622)",-1497246.4661055515,2616368.7085762187
2003,Big,3179,"c(-1497209.19694146, 2616419.75572616)",-1497209.1969414572,2616419.7557261577
2003,Big,3180,"c(-1497209.19694146, 2616419.75572616)",-1497209.1969414572,2616419.7557261577
2003,Big,3181,"c(-1497213.49673613, 2616398.66151118)",-1497213.4967361318,2616398.66151118
2003,Big,3182,"c(-1497190.5668546, 2616441.51547822)",-1497190.5668545996,2616441.5154782226
2003,Big,3183,"c(-1497193.84609197, 2616421.89964814)",-1497193.8460919717,2616421.899648141
2003,Big,3184,"c(-1497193.84609197, 2616421.89964814)",-1497193.8460919717,2616421.899648141
2003,Big,3186,"c(-1497154.51592737, 2616437.05289812)",-1497154.515927372,2616437.0528981206
2003,Big,3187,"c(-1497154.51592737, 2616437.05289812)",-1497154.515927372,2616437.0528981206
2003,Big,3188,"c(-1497122.742783, 2616448.28352866)",-1497122.7427829995,2616448.2835286604
2003,Big,3189,"c(-1497122.742783, 2616448.28352866)",-1497122.7427829995,2616448.2835286604
2003,Big,3190,"c(-1497122.742783, 2616448.28352866)",-1497122.7427829995,2616448.2835286604
2003,Big,3191,"c(-1497102.42358125, 2616456.48090904)",-1497102.4235812528,2616456.4809090383
2003,Big,3192,"c(-1497104.37148447, 2616438.95705163)",-1497104.3714844729,2616438.9570516306
2003,Big,3193,"c(-1497096.35501971, 2616438.15431951)",-1497096.3550197133,2616438.1543195103
2003,Big,3194,"c(-1497075.54816465, 2616428.27199062)",-1497075.5481646545,2616428.2719906163
2003,Big,3195,"c(-1497037.09392214, 2616414.8755633)",-1497037.0939221403,2616414.8755633035
2003,Big,3196,"c(-1497035.5351949, 2616415.71772593)",-1497035.5351948976,2616415.717725926
2003,Big,3197,"c(-1496993.58773262, 2616403.40643949)",-1496993.5877326194,2616403.406439491
2003,Big,3198,"c(-1496851.54451101, 2616320.67741208)",-1496851.5445110053,2616320.6774120815
2003,Big,3199,"c(-1496851.54451101, 2616320.67741208)",-1496851.5445110053,2616320.6774120815
2003,Big,3200,"c(-1496851.54451101, 2616320.67741208)",-1496851.5445110053,2616320.6774120815
2003,Big,3202,"c(-1496365.87075712, 2616448.04174579)",-1496365.870757117,2616448.0417457907
2003,Big,3203,"c(-1496365.87075712, 2616448.04174579)",-1496365.870757117,2616448.0417457907
2003,Big,3204,"c(-1495973.31561245, 2616492.95050016)",-1495973.315612454,2616492.9505001577
2003,Big,3205,"c(-1495807.28045987, 2616542.32800382)",-1495807.2804598652,2616542.3280038238
2003,Big,3206,"c(-1495747.67182346, 2616495.86594646)",-1495747.6718234592,2616495.8659464633
2003,Big,3207,"c(-1495708.82816408, 2616457.22371579)",-1495708.828164079,2616457.2237157864
2003,Big,3208,"c(-1495708.82816408, 2616457.22371579)",-1495708.828164079,2616457.2237157864
2003,Big,3209,"c(-1495708.82816408, 2616457.22371579)",-1495708.828164079,2616457.2237157864
2003,Big,3210,"c(-1495708.82816408, 2616457.22371579)",-1495708.828164079,2616457.2237157864
2003,Big,3211,"c(-1495708.82816408, 2616457.22371579)",-1495708.828164079,2616457.2237157864
2003,Big,3212,"c(-1495708.82816408, 2616457.22371579)",-1495708.828164079,2616457.2237157864
2003,Big,3213,"c(-1495708.82816408, 2616457.22371579)",-1495708.828164079,2616457.2237157864
2003,Big,3214,"c(-1495708.82816408, 2616457.22371579)",-1495708.828164079,2616457.2237157864
2003,Big,3215,"c(-1495708.82816408, 2616457.22371579)",-1495708.828164079,2616457.2237157864
2003,Big,3216,"c(-1495708.07198333, 2616459.78914712)",-1495708.0719833288,2616459.7891471228
2003,Big,3217,"c(-1495708.07198333, 2616459.78914712)",-1495708.0719833288,2616459.7891471228
2003,Big,3218,"c(-1495708.07198333, 2616459.78914712)",-1495708.0719833288,2616459.7891471228
2003,Big,3219,"c(-1495708.07198333, 2616459.78914712)",-1495708.0719833288,2616459.7891471228
2003,Big,3220,"c(-1495706.55962178, 2616464.92000925)",-1495706.5596217758,2616464.9200092494
2003,Big,3221,"c(-1495706.16993092, 2616457.64372879)",-1495706.1699309219,2616457.643728791
2003,Big,3222,"c(-1495692.57258051, 2616456.59361789)",-1495692.5725805063,2616456.5936178872
2003,Big,3224,"c(-1495666.2176554, 2616372.20178698)",-1495666.2176554014,2616372.2017869847
2003,Big,3225,"c(-1495649.8785267, 2616415.36116745)",-1495649.878526704,2616415.3611674495
2003,Big,3226,"c(-1495648.1481217, 2616417.70422889)",-1495648.148121701,2616417.7042288887
2003,Big,3227,"c(-1495532.14667792, 2616321.91967584)",-1495532.1466779157,2616321.919675844
2003,Big,3229,"c(-1495453.81964883, 2616296.85351435)",-1495453.819648831,2616296.853514348
2003,Big,3230,"c(-1495354.58863331, 2616287.03752818)",-1495354.5886333063,2616287.037528181
2003,Big,3231,"c(-1495354.58863331, 2616287.03752818)",-1495354.5886333063,2616287.037528181
2003,Big,3232,"c(-1495279.76862129, 2616291.52094926)",-1495279.7686212903,2616291.520949259
2003,Big,3233,"c(-1495181.77581409, 2616318.95066966)",-1495181.7758140883,2616318.9506696593
2003,Big,3234,"c(-1495181.77581409, 2616318.95066966)",-1495181.7758140883,2616318.9506696593
2003,Big,3235,"c(-1495012.14491518, 2616368.35977509)",-1495012.144915177,2616368.3597750887
2003,Big,3236,"c(-1495012.14491518, 2616368.35977509)",-1495012.144915177,2616368.3597750887
2003,Big,3238,"c(-1495008.76766878, 2616365.19307113)",-1495008.7676687785,2616365.1930711274
2003,Big,3239,"c(-1495008.76766878, 2616365.19307113)",-1495008.7676687785,2616365.1930711274
2003,Big,3240,"c(-1495008.76766878, 2616365.19307113)",-1495008.7676687785,2616365.1930711274
2003,Big,3241,"c(-1494994.29367801, 2616356.75527137)",-1494994.2936780094,2616356.7552713747
2003,Big,3242,"c(-1494957.20445677, 2616314.91907264)",-1494957.2044567654,2616314.9190726355
2003,Big,3243,"c(-1494928.26968314, 2616340.65709259)",-1494928.26968314,2616340.6570925945
2003,Big,3244,"c(-1494928.26968314, 2616340.65709259)",-1494928.26968314,2616340.6570925945
2003,Big,3245,"c(-1494928.26968314, 2616340.65709259)",-1494928.26968314,2616340.6570925945
2003,Big,3246,"c(-1494928.26968314, 2616340.65709259)",-1494928.26968314,2616340.6570925945
2003,Big,3248,"c(-1494923.9924618, 2616336.94268635)",-1494923.9924617994,2616336.942686347
2003,Big,3249,"c(-1494924.2476754, 2616333.57840277)",-1494924.2476753993,2616333.5784027693
2003,Big,3252,"c(-1494897.13583446, 2616371.54027116)",-1494897.135834461,2616371.54027116
2003,Big,3253,"c(-1494897.13583446, 2616371.54027116)",-1494897.135834461,2616371.54027116
2003,Big,3254,"c(-1494901.52046859, 2616336.60449406)",-1494901.520468593,2616336.6044940576
2003,Big,3255,"c(-1494901.52046859, 2616336.60449406)",-1494901.520468593,2616336.6044940576
2003,Big,3256,"c(-1494901.52046859, 2616336.60449406)",-1494901.520468593,2616336.6044940576
2003,Big,3257,"c(-1494901.52046859, 2616336.60449406)",-1494901.520468593,2616336.6044940576
2003,Big,3259,"c(-1494879.60556318, 2616315.85820417)",-1494879.6055631845,2616315.858204171
2003,Big,3260,"c(-1494879.60556318, 2616315.85820417)",-1494879.6055631845,2616315.858204171
2003,Big,3261,"c(-1494871.3480657, 2616307.12814508)",-1494871.3480656971,2616307.1281450847
2003,Big,3263,"c(-1494839.5319537, 2616352.23022527)",-1494839.531953699,2616352.2302252743
2003,Big,3264,"c(-1494839.5319537, 2616352.23022527)",-1494839.531953699,2616352.2302252743
2003,Big,3265,"c(-1494824.90530199, 2616324.24903111)",-1494824.9053019925,2616324.249031108
2003,Big,3266,"c(-1494824.90530199, 2616324.24903111)",-1494824.9053019925,2616324.249031108
2003,Big,3267,"c(-1494818.92036808, 2616345.98496974)",-1494818.9203680796,2616345.984969743
2003,Big,3268,"c(-1494823.18428694, 2616319.06460696)",-1494823.1842869406,2616319.0646069627
2003,Big,3270,"c(-1494780.11897598, 2616327.37330546)",-1494780.1189759776,2616327.3733054595
2003,Big,3271,"c(-1494756.09687863, 2616356.28614698)",-1494756.0968786278,2616356.2861469844
2003,Big,3272,"c(-1494725.5479877, 2616362.14704614)",-1494725.5479877023,2616362.147046138
2003,Big,3273,"c(-1494725.5479877, 2616362.14704614)",-1494725.5479877023,2616362.147046138
2003,Big,3275,"c(-1494559.08145737, 2616366.24330255)",-1494559.0814573676,2616366.243302552
2003,Big,3280,"c(-1493840.74153811, 2616161.18209986)",-1493840.7415381146,2616161.1820998616
