REACH,OBS_CLASS,OBS_NAME,DATE,FEATURES,Feature_ID,OBJ_CLASS,EASTING,NORTHING,UNIQUE_ID
BIG2,MONITOR,WT,08212003,REDD 74,74,REDD,631188,4994430,3325
BIG2,MONITOR,WT,08212003,REDD 27,27,REDD,631190.6,4994431.4,3326
BIG2,MONITOR,WT,08142003,TREDD,NA,TREDD,631237,4994472,3327
BIG2,MONITOR,WT,08142003,REDD 26,26,REDD,631226.3333333334,4994529,3328
BIG2,MONITOR,WT,08142003,TREDD,NA,TREDD,631238.5,4994552,3329
BIG2,MONITOR,WT,08252003,REDD 76,76,REDD,631238.5,4994553.5,3330
BIG2,MONITOR,WT,08092003,REDD 12,12,REDD,631354.6666666666,4994571,3331
BIG2,MONITOR,WT,08142003,REDD 25,25,REDD,631378.3333333334,4994630.333333333,3332
BIG2,MONITOR,WT,08172003,FREDD,NA,FREDD,631386.5,4994674.5,3333
BIG2,MONITOR,WT,08212003,TREDD 69,69,TREDD,631420,4994725.666666667,3334
BIG2,MONITOR,WT,08172003,REDD 45,45,REDD,631433,4994743.333333333,3335
BIG2,MONITOR,WT,08172003,REDD 68,68,REDD,631442,4994754.5,3336
BIG2,MONITOR,WT,08172003,REDD 44,44,REDD,631449,4994769,3337
BIG2,MONITOR,WT,08092003,TREDD,NA,TREDD,631463.5,4994798,3338
BIG2,MONITOR,WT,08212003,REDD 67,67,REDD,631457,4994808,3339
BIG2,MONITOR,WT,08142003,TREDD,NA,TREDD,631417.6666666666,4994860,3340
BIG2,MONITOR,WT,08092003,TREDD,NA,TREDD,631439.3333333334,4994970.666666667,3341
BIG2,MONITOR,WT,08012003,REDD 6,6,REDD,631427.6666666666,4994988.666666667,3342
BIG2,MONITOR,WT,08142003,R43,43,REDD,631425.5,4995009,3343
BIG2,MONITOR,WT,08142003,REDD 24,24,REDD,631429.3333333334,4995015.666666667,3344
BIG2,MONITOR,WT,08142003,REDD 23,23,REDD,631428.2,4995021.8,3345
BIG2,MONITOR,WT,08172003,R42,42,REDD,631439.3333333334,4995055,3346
BIG2,MONITOR,WT,07282003,TREDD,NA,TREDD,631426,4995082,3347
BIG2,MONITOR,WT,08052003,REDD 11,11,REDD,631450,4995115.5,3348
BIG2,MONITOR,WT,08142003,REDD 41,41,REDD,631422.6666666666,4995116.666666667,3349
BIG2,MONITOR,WT,08142003,REDD 65,65,REDD,631422.6666666666,4995116.666666667,3350
BIG2,MONITOR,WT,08142003,REDD 66,66,REDD,631423,4995126,3351
BIG2,MONITOR,WT,08212003,REDD 63,63,REDD,631388.5,4995162.75,3352
BIG2,MONITOR,WT,08142003,REDD 22,22,REDD,631395,4995164.333333333,3353
BIG2,MONITOR,WT,08142003,REDD 64,64,REDD,631399,4995170,3354
BIG2,MONITOR,WT,08092003,TREDD,NA,TREDD,631387.5,4995193,3355
BIG2,MONITOR,WT,08252003,TREDD,NA,TREDD,631362.5,4995210,3356
BIG2,MONITOR,WT,08092003,R40,40,REDD,631371.5,4995214.75,3357
BIG2,MONITOR,WT,08012003,TREDD,NA,TREDD,631365,4995219,3358
BIG2,MONITOR,WT,08212003,REDD 62,62,REDD,631362,4995224.333333333,3359
BIG2,MONITOR,WT,08092003,REDD 10,10,REDD,631404,4995237,3360
BIG2,MONITOR,WT,08092003,REDD 21,21,REDD,631404,4995237,3361
BIG2,MONITOR,WT,08012003,REDD 5,5,REDD,631365,4995239,3362
BIG2,MONITOR,WT,08142003,REDD 20,20,REDD,631426.3333333334,4995252.666666667,3363
BIG2,MONITOR,WT,08212003,REDD 61,61,REDD,631389.3333333334,4995254,3364
BIG2,MONITOR,WT,08142003,REDD 60,60,REDD,631423,4995255,3365
BIG2,MONITOR,WT,08212003,REDD 59,59,REDD,631379.3333333334,4995333.666666667,3366
BIG2,MONITOR,WT,08172003,TREDD 39,39,TREDD,631480.2,4995601,3367
BIG2,MONITOR,WT,08212003,REDD 58,58,REDD,631481,4995668.333333333,3368
BIG2,MONITOR,WT,08212003,REDD 75,75,REDD,631485,4995670,3369
BIG2,MONITOR,WT,08012003,REDD 3,3,REDD,631479.6666666666,4995673.666666667,3370
BIG2,MONITOR,WT,08172003,REDD 38,38,REDD,631503.6666666666,4995697.333333333,3371
BIG2,MONITOR,WT,08292003,REDD 74A,74A,REDD,631499.6666666666,4995712,3372
BIG2,MONITOR,WT,09022003,TREDD,NA,TREDD,631448,4995741,3373
BIG2,MONITOR,WT,08172003,REDD 37,37,REDD,631464.3333333334,4995748,3374
BIG2,MONITOR,WT,08292003,TREDD,NA,TREDD,631432.3333333334,4995755.666666667,3375
BIG2,MONITOR,WT,09022003,REDD 79,79,REDD,631435,4995773,3376
BIG2,MONITOR,WT,08292003,TREDD,NA,TREDD,631425,4995787.5,3377
BIG2,MONITOR,WT,08212003,REDD 57,57,REDD,631379.6666666666,4995835.333333333,3378
BIG2,MONITOR,WT,08212003,REDD 56,56,REDD,631424.6666666666,4995848.333333333,3379
BIG2,MONITOR,WT,08212003,REDD 55,55,REDD,631562.3333333334,4995857,3380
BIG2,MONITOR,WT,08092003,TREDD,NA,TREDD,631416,4995859,3381
BIG2,MONITOR,WT,09022003,TREDD,NA,TREDD,631436.3333333334,4995860.666666667,3382
BIG2,MONITOR,WT,08092003,REDD 36,36,REDD,631566,4995874,3383
BIG2,MONITOR,WT,08252003,FREDD,NA,FREDD,631506,4995889.333333333,3384
BIG2,MONITOR,WT,08052003,REDD 9,9,REDD,631586,4995925.333333333,3385
BIG2,MONITOR,WT,08292003,R78,78,REDD,631588,4995932,3386
BIG2,MONITOR,WT,08212003,REDD 54,54,REDD,631634.6666666666,4995932.333333333,3387
BIG2,MONITOR,WT,09022003,TREDD,NA,TREDD,631614.3333333334,4995932.666666667,3388
BIG2,MONITOR,WT,08212003,REDD 53,53,REDD,631642,4995933,3389
BIG2,MONITOR,WT,09022003,REDD 2,2,REDD,631648.5,4995952.75,3390
BIG2,MONITOR,WT,08172003,TREDD,NA,TREDD,631636,4996000.5,3391
BIG2,MONITOR,WT,08172003,REDD 52,52,REDD,631636,4996000.5,3392
BIG2,MONITOR,WT,08172003,REDD 35,35,REDD,631613.6666666666,4996135.333333333,3393
BIG2,MONITOR,WT,08052003,REDD 19,19,REDD,631633.25,4996149.75,3394
BIG2,MONITOR,WT,08172003,REDD 34,34,REDD,631603.3333333334,4996169.666666667,3395
BIG2,MONITOR,WT,08172003,REDD 50,50,REDD,631589.5,4996184,3396
BIG2,MONITOR,WT,08172003,REDD 51,51,REDD,631589.5,4996184,3397
BIG4,MONITOR,SA,08302003,TREDD 3,3,TREDD,668497,4996640,3398
BIG4,MONITOR,SA,09082003,REDD 1,1,REDD,668502,4996645.25,3399
BIG4,MONITOR,SA,09082003,REDD 2,2,REDD,668699.3333333334,4996614.666666667,3400
BIG5,MONITOR,SA,09042003,TREDD18,18,TREDD,661680.3333333334,4999332,3401
BIG5,MONITOR,SA,09092003,REDD34,34,REDD,661707.5,4999367,3402
BIG5,MONITOR,SA,09092003,REDD8,8,REDD,661769.6,4999325.4,3403
BIG5,MONITOR,SA,09092003,REDD36,36,REDD,661770.5,4999326,3404
BIG5,MONITOR,SA,09092003,REDD41,41,REDD,661793,4999195,3405
BIG5,MONITOR,SA,09092003,REDD27,27,REDD,661797,4999196.666666667,3406
BIG5,MONITOR,SA,09092003,REDD33,33,REDD,661859,4999105,3407
BIG5,MONITOR,SA,09092003,REDD6,6,REDD,661859.6,4999112,3408
BIG5,MONITOR,SA,09092003,REDD7,7,REDD,661859.6,4999112,3409
BIG5,MONITOR,SA,09092003,REDD16,16,REDD,661861.5,4999111.25,3410
BIG5,MONITOR,SA,09092003,REDD5,5,REDD,661875.4,4999092.8,3411
BIG5,MONITOR,SA,09092003,REDD17,17,REDD,661876.2,4999108.6,3412
BIG5,MONITOR,SA,09092003,REDD 4,4,REDD,661897.3333333334,4999077,3413
BIG5,MONITOR,SA,09092003,REDD37,37,REDD,661937.6666666666,4999091.666666667,3414
BIG5,MONITOR,SA,09042003,REDD 3,3,REDD,662083.5,4999133,3415
BIG5,MONITOR,SA,09092003,REDD 2,2,REDD,662120.4,4999141.4,3416
BIG5,MONITOR,SA,09092003,REDD26,26,REDD,662145.3333333334,4999129,3417
BIG5,MONITOR,SA,09042003,REDD15,15,REDD,662184.6666666666,4999088,3418
BIG5,MONITOR,SA,09092003,REDD25,25,REDD,662204.3333333334,4999055.666666667,3419
BIG5,MONITOR,SA,09092003,REDD23,23,REDD,662205.3333333334,4998889.666666667,3420
BIG5,MONITOR,SA,09092003,REDD13,13,REDD,662206,4998890.5,3421
BIG5,MONITOR,SA,09092003,REDD14,14,REDD,662206,4999053.333333333,3422
BIG5,MONITOR,SA,09012003,TREDD24,24,TREDD,662206,4998888,3423
BIG5,MONITOR,SA,09042003,TREDD32,32,TREDD,662208,4998917,3424
BIG5,MONITOR,SA,09092003,TREDD40,40,TREDD,662217,4999028,3425
BIG5,MONITOR,SA,09092003,REDD11,11,REDD,662247.25,4998844.5,3426
BIG5,MONITOR,SA,09092003,REDD12,12,REDD,662247.25,4998844.5,3427
BIG5,MONITOR,SA,09042003,TREDD22,22,TREDD,662292,4998869.5,3428
BIG5,MONITOR,SA,09182003,REDD44,44,REDD,662302,4998855,3429
BIG5,MONITOR,SA,09042003,REDD10,10,REDD,662537.3333333334,4998607.333333333,3430
BIG5,MONITOR,SA,09092003,REDD9,9,REDD,662590,4998544.666666667,3431
BIG5,MONITOR,SA,09092003,R31,31,REDD,662591.5,4998545.5,3432
BIG5,MONITOR,SA,09042003,TREDD29,29,TREDD,662657,4998496,3433
BIG5,MONITOR,SA,09042003,TREDD30,30,TREDD,662657,4998496,3434
BIG5,MONITOR,SA,09092003,REDD20,20,REDD,662804,4998515,3435
BIG5,MONITOR,SA,09092003,REDD21,21,REDD,662804,4998515,3436
BIG5,MONITOR,SA,09092003,REDD39,39,REDD,662806,4998516,3437
BIG5,MONITOR,SA,09092003,R38,38,REDD,662879,4998413,3438
BIG5,MONITOR,SA,09092003,R19,19,REDD,662884.25,4998380,3439
BIG5,MONITOR,SA,09092003,R28,28,REDD,662890.5,4998395.5,3440
BIG6,MONITOR,SA,09062003,R17,17,REDD,654902,4999916.5,3441
BIG6,MONITOR,SA,09022003,R21,21,REDD,654902,4999916.5,3442
BIG6,MONITOR,SA,09062003,R18,18,REDD,654913.3333333334,5000029.666666667,3443
BIG6,MONITOR,SA,09062003,R19,19,REDD,654914.3333333334,5000027.333333333,3444
BIG6,MONITOR,SA,09062003,R20,20,REDD,654914.3333333334,5000027.333333333,3445
BIG6,MONITOR,SA,09062003,R14,14,REDD,654915.25,5000039.75,3446
BIG6,MONITOR,SA,09062003,R12,12,REDD,654916.3333333334,4999941,3447
BIG6,MONITOR,SA,09062003,R13,13,REDD,654916.3333333334,4999941,3448
BIG6,MONITOR,SA,09062003,R27,27,REDD,654918.5,5000023,3449
BIG6,MONITOR,SA,09062003,R29,29,REDD,654918.5,5000023,3450
BIG6,MONITOR,SA,09062003,R30,30,REDD,654918.5,5000023,3451
BIG6,MONITOR,SA,09062003,T31,31,TREDD,654918.5,5000023,3452
BIG6,MONITOR,SA,09062003,R33,33,REDD,654918.5,5000023,3453
BIG6,MONITOR,SA,09062003,R32,32,REDD,654924,5000012,3454
BIG6,MONITOR,SA,09022003,T32.5,32.5,TREDD,654987,4999860,3455
BIG6,MONITOR,SA,09022003,R11,11,REDD,658525.6666666666,4999292,3456
BIG6,MONITOR,SA,09062003,R10,10,REDD,658526.75,4999287.5,3457
BIG6,MONITOR,SA,09062003,R9,9,REDD,658526.75,4999287.5,3458
BIG6,MONITOR,SA,09062003,R8,8,REDD,658695.25,4999346.75,3459
BIG6,MONITOR,SA,09062003,R25,25,REDD,659358,4999310.5,3460
BIG6,MONITOR,SA,09062003,R26,26,REDD,659358,4999310.5,3461
BIG6,MONITOR,SA,09062003,R6,6,REDD,659360.5,4999306.25,3462
BIG6,MONITOR,SA,09062003,R7,7,REDD,659360.5,4999306.25,3463
BIG6,MONITOR,SA,09062003,R16,16,REDD,659411,4999294.333333333,3464
BIG6,MONITOR,SA,09062003,R5,5,REDD,659565.25,4999308,3465
BIG6,MONITOR,SA,09062003,R28,28,REDD,659590.5,4999293,3466
BIG6,MONITOR,SA,09062003,R24,24,REDD,659743,4999196,3467
BIG6,MONITOR,SA,09062003,R23,23,REDD,659800.5,4999155,3468
BIG6,MONITOR,SA,08262003,REDD 4,4,REDD,659834,4999191,3469
BIG6,MONITOR,SA,09062003,R15,15,REDD,660268.3333333334,4999285.666666667,3470
BIG6,MONITOR,SA,09062003,R22,22,REDD,660274.5,4999287,3471
BIG6,MONITOR,SA,09022003,R1,1,REDD,660690.6666666666,4999392,3472
BIG6,MONITOR,SA,09062003,R2,2,REDD,660691,4999388.5,3473
BIG6,MONITOR,SA,09062003,R3,3,REDD,660691,4999388.5,3474
CAMAS1,MONITOR,JM,09162003,R56,56,REDD,697560,4966913,3475
CAMAS1,MONITOR,JM,09162003,R57,57,REDD,697560,4966913,3476
CAMAS1,MONITOR,JM,09032003,R33,33,REDD,697481.6666666666,4966946.333333333,3477
CAMAS1,MONITOR,JM,09162003,R58,58,REDD,697481,4966949,3478
CAMAS1,MONITOR,JM,09162003,T59,59,TREDD,697481,4966949,3479
CAMAS1,MONITOR,JM,09032003,R6,6,REDD,697398.25,4966967.5,3480
CAMAS1,MONITOR,JM,09032003,R48,48,REDD,697405.5,4966970,3481
CAMAS1,MONITOR,JM,09032003,R32,32,REDD,697407.3333333334,4966970.666666667,3482
CAMAS1,MONITOR,JM,09162003,T60,60,TREDD,697369,4966976,3483
CAMAS1,MONITOR,JM,09032003,R31,31,REDD,697295,4967044.666666667,3484
CAMAS1,MONITOR,JM,09032003,T47,47,TREDD,697277,4967150,3485
CAMAS1,MONITOR,JM,09032003,T30,30,TREDD,697260.3333333334,4967170.666666667,3486
CAMAS1,MONITOR,JM,09032003,R29,29,REDD,697187,4967242.333333333,3487
CAMAS1,MONITOR,JM,09032003,R55,55,REDD,697133,4967324,3488
CAMAS1,MONITOR,JM,09032003,R28,28,REDD,697129.6666666666,4967327,3489
CAMAS1,MONITOR,JM,09032003,R27,27,REDD,697114.3333333334,4967371,3490
CAMAS1,MONITOR,JM,09032003,R26,26,REDD,697057,4967490,3491
CAMAS1,MONITOR,JM,09162003,R61,61,REDD,697047,4967503,3492
CAMAS1,MONITOR,JM,09032003,R25,25,REDD,697052.3333333334,4967504.333333333,3493
CAMAS1,MONITOR,JM,09032003,R46,46,REDD,697018.5,4967582,3494
CAMAS1,MONITOR,JM,09032003,R54,54,REDD,696936,4967722,3495
CAMAS1,MONITOR,JM,09162003,R24,24,REDD,696936.75,4967724.25,3496
CAMAS1,MONITOR,JM,09162003,R23,23,REDD,696832,4967765,3497
CAMAS1,MONITOR,JM,09032003,R22,22,REDD,696809.6666666666,4967772,3498
CAMAS1,MONITOR,JM,09032003,R21,21,REDD,696689.6666666666,4967803.333333333,3499
CAMAS1,MONITOR,JM,09162003,R62,62,REDD,696607,4967939,3500
CAMAS1,MONITOR,JM,09032003,R20,20,REDD,696641.3333333334,4967953.666666667,3501
CAMAS1,MONITOR,JM,09032003,R19,19,REDD,696679,4967961,3502
CAMAS1,MONITOR,JM,09032003,R53,53,REDD,696584,4967986,3503
CAMAS1,MONITOR,JM,09032003,R45,45,REDD,696591.5,4967997.5,3504
CAMAS1,MONITOR,JM,08312003,R18,18,REDD,696591.5,4968010.5,3505
CAMAS1,MONITOR,JM,09032003,R44,44,REDD,696503,4968034.5,3506
CAMAS1,MONITOR,JM,09032003,R52,52,REDD,696489,4968048,3507
CAMAS1,MONITOR,JM,09032003,R43,43,REDD,696492.5,4968053,3508
CAMAS1,MONITOR,JM,09032003,R17,17,REDD,696461.6666666666,4968110.666666667,3509
CAMAS1,MONITOR,JM,09032003,R16,16,REDD,696455.6666666666,4968230.666666667,3510
CAMAS1,MONITOR,JM,09032003,T42,42,TREDD,696428,4968293.5,3511
CAMAS1,MONITOR,JM,09032003,R15,15,REDD,696246,4968488.333333333,3512
CAMAS1,MONITOR,JM,09032003,T14,14,TREDD,696227.6666666666,4968519.333333333,3513
CAMAS1,MONITOR,JM,09032003,T41,41,TREDD,696122,4968584,3514
CAMAS1,MONITOR,JM,08272003,R9,9,REDD,696070.6666666666,4968612.333333333,3515
CAMAS1,MONITOR,JM,09032003,T40,40,TREDD,695991.5,4968711.5,3516
CAMAS1,MONITOR,JM,08312003,R13,13,REDD,695920.5,4968798,3517
CAMAS1,MONITOR,JM,08312003,R12,12,REDD,695612.6666666666,4968945.666666667,3518
CAMAS1,MONITOR,JM,08312003,R5,5,REDD,695559,4969005.4,3519
CAMAS1,MONITOR,JM,08192003,T11,11,TREDD,695605,4969228,3520
CAMAS1,MONITOR,JM,09032003,T51,51,TREDD,695310,4969450,3521
CAMAS1,MONITOR,JM,09032003,R39,39,REDD,695103,4969528,3522
CAMAS1,MONITOR,JM,09032003,R38,38,REDD,694895,4969582,3523
CAMAS1,MONITOR,JM,09032003,T37,37,TREDD,694853,4969667,3524
CAMAS1,MONITOR,JM,09032003,T36,36,TREDD,694642,4969948.5,3525
CAMAS1,MONITOR,JM,08192003,R3,3,REDD,694097,4970186.666666667,3526
CAMAS1,MONITOR,JM,09162003,R35,35,REDD,693894.3333333334,4970219,3527
CAMAS1,MONITOR,JM,09032003,R34,34,REDD,693654.5,4970405,3528
CAMAS1,MONITOR,JM,09032003,T50,50,TREDD,693683,4970412,3529
CAMAS2,MONITOR,JM,08182003,T21,21,TREDD,698194,4954173,3530
CAMAS2,MONITOR,JM,08302003,R51,51,REDD,698188,4954228,3531
CAMAS2,MONITOR,JM,08302003,R7,7,REDD,698197.75,4954237,3532
CAMAS2,MONITOR,JM,08302003,R50,50,REDD,698208.3333333334,4954294.666666667,3533
CAMAS2,MONITOR,JM,09152003,OTHER61,61,OTHER,698208,4954300,3534
CAMAS2,MONITOR,JM,08302003,R2,2,REDD,698199.6,4954323,3535
CAMAS2,MONITOR,JM,08302003,R6,6,REDD,698212.75,4954327,3536
CAMAS2,MONITOR,JM,08222003,R39,39,REDD,698145.3333333334,4954470.666666667,3537
CAMAS2,MONITOR,JM,08222003,T38,38,TREDD,698170.6666666666,4954584.333333333,3538
CAMAS2,MONITOR,JM,08222003,R37,37,REDD,698202,4954648,3539
CAMAS2,MONITOR,JM,08222003,T36,36,TREDD,698238.3333333334,4954709.666666667,3540
CAMAS2,MONITOR,JM,08302003,R20,20,REDD,698257.3333333334,4954734,3541
CAMAS2,MONITOR,JM,08302003,R49,49,REDD,698253,4954755.666666667,3542
CAMAS2,MONITOR,JM,08302003,R55,55,REDD,698256.5,4954897,3543
CAMAS2,MONITOR,JM,08062003,T1,1,TREDD,698231,4954916.25,3544
CAMAS2,MONITOR,JM,08222003,R35,35,REDD,698287.6666666666,4954934,3545
CAMAS2,MONITOR,JM,08222003,R33,33,REDD,698300.3333333334,4954940,3546
CAMAS2,MONITOR,JM,08222003,R34,34,REDD,698300.3333333334,4954940,3547
CAMAS2,MONITOR,JM,08222003,R45,45,REDD,698300,4955003.5,3548
CAMAS2,MONITOR,JM,08222003,R32,32,REDD,698303,4955006.333333333,3549
CAMAS2,MONITOR,JM,08222003,R48,48,REDD,698305,4955015,3550
CAMAS2,MONITOR,JM,09152003,OTHER58,58,OTHER,698305,4955015,3551
CAMAS2,MONITOR,JM,09152003,OTHER59,59,OTHER,698305,4955015,3552
CAMAS2,MONITOR,JM,09152003,OTHER60,60,OTHER,698305,4955015,3553
CAMAS2,MONITOR,JM,08102003,R5,5,REDD,698300,4955015.666666667,3554
CAMAS2,MONITOR,JM,08222003,R31,31,REDD,698267.6666666666,4955052.333333333,3555
CAMAS2,MONITOR,JM,08262003,R44,44,REDD,698460.6666666666,4955223,3556
CAMAS2,MONITOR,JM,08262003,T43,43,TREDD,698467.3333333334,4955258.666666667,3557
CAMAS2,MONITOR,JM,08262003,R42,42,REDD,698455,4955382,3558
CAMAS2,MONITOR,JM,08102003,R3,3,REDD,698452,4955385,3559
CAMAS2,MONITOR,JM,08102003,T15,15,TREDD,698423,4955442.5,3560
CAMAS2,MONITOR,JM,08222003,R30,30,REDD,698430.3333333334,4955445,3561
CAMAS2,MONITOR,JM,08222003,R19,19,REDD,698427.5,4955446.75,3562
CAMAS2,MONITOR,JM,08142003,R14,14,REDD,698429.6666666666,4955468.333333333,3563
CAMAS2,MONITOR,JM,08262003,R41,41,REDD,698416,4955680.666666667,3564
CAMAS2,MONITOR,JM,08142003,T13,13,TREDD,698438,4955695.666666667,3565
CAMAS2,MONITOR,JM,08222003,R29,29,REDD,698539,4956173,3566
CAMAS2,MONITOR,JM,08222003,R28,28,REDD,697563,4956216.333333333,3567
CAMAS2,MONITOR,JM,08222003,R27,27,REDD,698586.6666666666,4956314,3568
CAMAS2,MONITOR,JM,08222003,R26,26,REDD,698616.6666666666,4956405.666666667,3569
CAMAS2,MONITOR,JM,08302003,R54,54,REDD,698621.5,4956457,3570
CAMAS2,MONITOR,JM,08302003,T47,47,TREDD,698687.6666666666,4956570.666666667,3571
CAMAS2,MONITOR,JM,08182003,R18,18,REDD,698717.3333333334,4956833,3572
CAMAS2,MONITOR,JM,08142003,R25,25,REDD,698802,4956900,3573
CAMAS2,MONITOR,JM,08262003,T53,53,TREDD,698802,4956900,3574
CAMAS2,MONITOR,JM,08142003,R12,12,REDD,698800.6666666666,4956902,3575
CAMAS2,MONITOR,JM,08222003,R24,24,REDD,698705,4957569.333333333,3576
CAMAS2,MONITOR,JM,08302003,R23,23,REDD,698743.25,4957634.75,3577
CAMAS2,MONITOR,JM,08262003,T52,52,TREDD,698737,4957893,3578
CAMAS2,MONITOR,JM,08302003,R10,10,REDD,698732.4,4957955.2,3579
CAMAS2,MONITOR,JM,08262003,R9,9,REDD,698817.75,4958144.75,3580
CAMAS2,MONITOR,JM,08302003,F57,57,FREDD,698710,4958145,3581
CAMAS2,MONITOR,JM,08182003,T17,17,TREDD,698779.3333333334,4958332,3582
CAMAS2,MONITOR,JM,08222003,F46,46,FREDD,698721,4958383,3583
CAMAS2,MONITOR,JM,08182003,R8,8,REDD,698775.25,4958498,3584
CAMAS2,MONITOR,JM,08262003,R40,40,REDD,698773,4958538.666666667,3585
CAMAS2,MONITOR,JM,08222003,R22,22,REDD,698744.3333333334,4958662.666666667,3586
CAMAS2,MONITOR,JM,08302003,R56,56,REDD,698733,4958715,3587
CAMAS2,MONITOR,JM,08302003,R16,16,REDD,698764.75,4958730,3588
ELK2,MONITOR,MC,09022003,REDD 117,117,REDD,629474,4916384,3589
ELK2,MONITOR,MC,08192003,REDD 36,36,REDD,622232.6666666666,4920952.666666667,3590
ELK2,MONITOR,MC,08192003,REDD 13,13,REDD,622305.8,4920980.8,3591
ELK2,MONITOR,MC,08192003,REDD 25,25,REDD,622305.75,4920981,3592
ELK2,MONITOR,MC,08222003,REDD 68,68,REDD,622322.3333333334,4921009.333333333,3593
ELK2,MONITOR,MC,08072003,TREDD 14,14,TREDD,622323.5,4921015,3594
ELK2,MONITOR,MC,08222003,TREDD 107,107,TREDD,622337.5,4921035.5,3595
ELK2,MONITOR,MC,09022003,TREDD 121,121,TREDD,622318.75,4921063.5,3596
ELK2,MONITOR,MC,09022003,REDD 147,147,REDD,622907,4921146,3597
ELK2,MONITOR,MC,09022003,REDD 77,77,REDD,622899.2,4921147.8,3598
ELK2,MONITOR,MC,08252003,REDD110,110,REDD,622901.6666666666,4921148.666666667,3599
ELK2,MONITOR,MC,08252003,REDD 78,78,REDD,622914.5,4921149.5,3600
ELK2,MONITOR,MC,08252003,REDD129,129,REDD,622931,4921157,3601
ELK2,MONITOR,MC,08252003,REDD 75,75,REDD,622815.25,4921162.5,3602
ELK2,MONITOR,MC,08252003,REDD 39,39,REDD,622941.2,4921163.2,3603
ELK2,MONITOR,MC,08252003,REDD 79,79,REDD,622939,4921163.25,3604
ELK2,MONITOR,MC,08292003,REDD 109,109,REDD,622846.5,4921163.5,3605
ELK2,MONITOR,MC,08152003,TREDD 76,76,TREDD,622839,4921169,3606
ELK2,MONITOR,MC,08152003,REDD38,38,REDD,622725,4921178.5,3607
ELK2,MONITOR,MC,08252003,REDD 80,80,REDD,622967.5,4921179.25,3608
ELK2,MONITOR,MC,08252003,REDD 74,74,REDD,622741,4921186.75,3609
ELK2,MONITOR,MC,08152003,REDD 40,40,REDD,622973.5,4921187,3610
ELK2,MONITOR,MC,08252003,REDD 73,73,REDD,622663.25,4921191.5,3611
ELK2,MONITOR,MC,09022003,REDD 122,122,REDD,622357.25,4921193.75,3612
ELK2,MONITOR,MC,09022003,REDD 127,127,REDD,622334,4921214.5,3613
ELK2,MONITOR,MC,08252003,REDD 37,37,REDD,622335.25,4921214.75,3614
ELK2,MONITOR,MC,08152003,TREDD 26,26,TREDD,622625.3333333334,4921223,3615
ELK2,MONITOR,MC,08072003,FREDD 15,15,FREDD,623022,4921227.5,3616
ELK2,MONITOR,MC,08152003,REDD27,27,REDD,622977,4921227.666666667,3617
ELK2,MONITOR,MC,08032003,OTHER 2,2,OTHER,622622,4921228.5,3618
ELK2,MONITOR,MC,08152003,TREDD 28,28,TREDD,623010.6666666666,4921239,3619
ELK2,MONITOR,MC,09022003,TREDD 123,123,TREDD,622407.25,4921256,3620
ELK2,MONITOR,MC,08032003,TREDD 16,16,TREDD,623037,4921260,3621
ELK2,MONITOR,MC,09022003,TREDD 125,125,TREDD,623039.25,4921260.5,3622
ELK2,MONITOR,MC,09022003,FREDD 146,146,FREDD,622524,4921270,3623
ELK2,MONITOR,MC,08222003,REDD 69,69,REDD,622342,4921277.333333333,3624
ELK2,MONITOR,MC,08252003,REDD 70,70,REDD,622386.25,4921280.5,3625
ELK2,MONITOR,MC,08252003,REDD 108,108,REDD,622386,4921282.666666667,3626
ELK2,MONITOR,MC,09022003,TREDD 128,128,TREDD,622362.3333333334,4921286,3627
ELK2,MONITOR,MC,07302003,TREDD 1,1,TREDD,622556,4921294,3628
ELK2,MONITOR,MC,08252003,REDD 71,71,REDD,622467.75,4921298.5,3629
ELK2,MONITOR,MC,08252003,REDD72,72,REDD,622540.5,4921309,3630
ELK2,MONITOR,MC,09022003,REDD 124,124,REDD,622485.5,4921314,3631
ELK2,MONITOR,MC,09022003,REDD 126,126,REDD,623043,4921352,3632
ELK2,MONITOR,MC,08252003,REDD 81,81,REDD,623034.5,4921360,3633
ELK2,MONITOR,MC,08252003,REDD130,130,REDD,623034,4921386,3634
ELK2,MONITOR,MC,08252003,REDD 82,82,REDD,623035.5,4921389.75,3635
ELK2,MONITOR,MC,08252003,TREDD 83,83,TREDD,623039,4921445.25,3636
ELK2,MONITOR,MC,08252003,REDD 84,84,REDD,623066.5,4921488,3637
ELK2,MONITOR,MC,08152003,REDD85,85,REDD,623087,4921510,3638
ELK2,MONITOR,MC,08152003,REDD 17,17,REDD,623083.25,4921512.25,3639
ELK2,MONITOR,MC,09022003,REDD 133,133,REDD,623079.6666666666,4921595,3640
ELK2,MONITOR,MC,08292003,REDD 18,18,REDD,623080,4921597.4,3641
ELK2,MONITOR,MC,08152003,REDD 3,3,REDD,623009.4,4921619.4,3642
ELK2,MONITOR,MC,09022003,REDD 132,132,REDD,623037,4921627.8,3643
ELK2,MONITOR,MC,08152003,REDD42,42,REDD,623008,4921628.5,3644
ELK2,MONITOR,MC,08152003,REDD 29,29,REDD,623077.6666666666,4921629.333333333,3645
ELK2,MONITOR,MC,08032003,REDD19,19,REDD,623090,4921631,3646
ELK2,MONITOR,MC,08192003,TREDD 30,30,TREDD,622985,4921631.75,3647
ELK2,MONITOR,MC,08192003,REDD43,43,REDD,622986.6666666666,4921636.333333333,3648
